1040.19	18.57	1.43	0.066	1037.56	18.57	1.43	0.071
3403.38	0.0	0.0	0.003	3402.88	0.0	0.0	0.003
1584.42	49.86	41.33	0.456	330.65	50.43	46.97	0.487
985.27	34.62	15.38	0.194	982.42	38.46	15.38	0.202
122.17	0.0	0.0	0.027	117.89	0.0	0.0	0.03
352.75	50.0	0.0	0.123	69.2	50.0	30.0	0.404
353.54	50.0	0.0	0.134	75.29	50.0	29.17	0.399
71.78	34.38	3.13	0.132	68.56	37.5	6.25	0.164
16.41	50.0	0.0	0.106	2.52	100.0	36.05	0.598
154.46	15.7	4.07	0.093	135.35	26.16	9.3	0.154
1133.56	38.24	23.53	0.309	1114.26	61.76	38.24	0.479
31.44	53.13	43.75	0.471	17.66	84.38	59.38	0.652
39.36	34.52	2.38	0.117	30.61	48.81	7.14	0.203
132.14	43.18	0.0	0.11	33.32	68.18	22.73	0.358
223.89	44.16	3.9	0.178	161.69	50.65	21.43	0.322
33.0	50.0	0.0	0.059	13.0	50.0	0.0	0.188
36.5	0.0	0.0	0.046	16.0	66.67	0.0	0.2
22.17	50.0	0.0	0.12	3.67	100.0	16.67	0.422
24.25	50.0	0.0	0.199	6.0	75.0	25.0	0.424
117.64	50.94	48.11	0.496	20.26	83.02	63.21	0.7
731.38	5.66	1.89	0.033	730.9	5.66	1.89	0.033
1347.95	40.91	40.91	0.42	1329.05	81.82	81.82	0.818
230.51	29.41	2.94	0.106	225.79	44.12	8.82	0.187
30.4	12.5	0.0	0.057	1.04	100.0	95.83	0.979
28.2	50.0	0.0	0.205	1.88	100.0	52.5	0.713
1383.07	42.86	28.57	0.364	1366.14	57.14	42.86	0.49
105.71	48.08	7.69	0.171	97.56	50.0	13.46	0.221
219.36	40.91	31.82	0.366	207.86	54.55	40.91	0.48
204.91	50.0	50.0	0.502	84.98	56.82	50.0	0.528
263.5	12.5	0.0	0.033	257.75	12.5	0.0	0.039
162.95	51.56	35.94	0.417	75.45	60.94	37.5	0.461
50.71	36.7	1.06	0.112	27.12	65.43	26.06	0.388
100.73	52.08	43.75	0.468	6.67	97.92	54.17	0.657
1871.5	0.0	0.0	0.009	1871.25	0.0	0.0	0.009
727.43	14.84	2.2	0.074	722.54	22.53	7.14	0.131
301.36	50.0	50.0	0.503	234.86	77.27	72.73	0.741
490.39	22.22	0.0	0.11	482.67	27.78	11.11	0.185
20.61	50.0	0.0	0.101	14.89	61.11	5.56	0.218
22.55	0.0	0.0	0.045	5.73	100.0	0.0	0.191
60.08	50.0	37.5	0.415	9.06	64.58	45.83	0.541
1134.19	50.0	50.0	0.501	908.81	55.0	51.0	0.532
